slice_file_name,class,fold,,,,,,,,
NorthIslandTomtit.120.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.120,.wav,,,,
NorthIslandTomtit.121.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.121,.wav,,,,
NorthIslandTomtit.122.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.122,.wav,,,,
NorthIslandTomtit.123.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.123,.wav,,,,
NorthIslandTomtit.124.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.124,.wav,,,,
NorthIslandTomtit.125.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.125,.wav,,,,
NorthIslandTomtit.126.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.126,.wav,,,,
NorthIslandTomtit.127.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.127,.wav,,,,
NorthIslandTomtit.128.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.128,.wav,,,,
NorthIslandTomtit.129.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.129,.wav,,,,
NorthIslandTomtit.130.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.130,.wav,,,,
NorthIslandTomtit.131.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.131,.wav,,,,
NorthIslandTomtit.132.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.132,.wav,,,,
NorthIslandTomtit.133.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.133,.wav,,,,
NorthIslandTomtit.134.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.134,.wav,,,,
NorthIslandTomtit.135.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.135,.wav,,,,
NorthIslandTomtit.136.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.136,.wav,,,,
NorthIslandTomtit.137.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.137,.wav,,,,
NorthIslandTomtit.138.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.138,.wav,,,,
NorthIslandTomtit.139.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.139,.wav,,,,
NorthIslandTomtit.140.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.140,.wav,,,,
NorthIslandTomtit.141.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.141,.wav,,,,
NorthIslandTomtit.142.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.142,.wav,,,,
NorthIslandTomtit.143.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.143,.wav,,,,
NorthIslandTomtit.144.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.144,.wav,,,,
NorthIslandTomtit.145.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.145,.wav,,,,
NorthIslandTomtit.146.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.146,.wav,,,,
NorthIslandTomtit.147.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.147,.wav,,,,
NorthIslandTomtit.148.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.148,.wav,,,,
NorthIslandTomtit.149.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.149,.wav,,,,
NorthIslandTomtit.150.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.150,.wav,,,,
NorthIslandTomtit.151.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.151,.wav,,,,
NorthIslandTomtit.152.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.152,.wav,,,,
NorthIslandTomtit.153.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.153,.wav,,,,
NorthIslandTomtit.154.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.154,.wav,,,,
NorthIslandTomtit.155.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.155,.wav,,,,
NorthIslandTomtit.156.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.156,.wav,,,,
NorthIslandTomtit.157.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.157,.wav,,,,
NorthIslandTomtit.158.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.158,.wav,,,,
NorthIslandTomtit.159.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.159,.wav,,,,
NorthIslandTomtit.160.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.160,.wav,,,,
NorthIslandTomtit.161.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.161,.wav,,,,
NorthIslandTomtit.162.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.162,.wav,,,,
NorthIslandTomtit.163.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.163,.wav,,,,
NorthIslandTomtit.164.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.164,.wav,,,,
NorthIslandTomtit.165.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.165,.wav,,,,
NorthIslandTomtit.166.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.166,.wav,,,,
NorthIslandTomtit.167.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.167,.wav,,,,
NorthIslandTomtit.168.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.168,.wav,,,,
NorthIslandTomtit.169.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.169,.wav,,,,
NorthIslandTomtit.170.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.170,.wav,,,,
NorthIslandTomtit.171.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.171,.wav,,,,
NorthIslandTomtit.172.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.172,.wav,,,,
NorthIslandTomtit.173.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.173,.wav,,,,
NorthIslandTomtit.174.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.174,.wav,,,,
NorthIslandTomtit.175.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.175,.wav,,,,
NorthIslandTomtit.176.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.176,.wav,,,,
NorthIslandTomtit.177.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.177,.wav,,,,
NorthIslandTomtit.178.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.178,.wav,,,,
NorthIslandTomtit.179.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.179,.wav,,,,
NorthIslandTomtit.180.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.180,.wav,,,,
NorthIslandTomtit.181.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.181,.wav,,,,
NorthIslandTomtit.182.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.182,.wav,,,,
NorthIslandTomtit.183.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.183,.wav,,,,
NorthIslandTomtit.184.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.184,.wav,,,,
NorthIslandTomtit.185.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.185,.wav,,,,
NorthIslandTomtit.186.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.186,.wav,,,,
NorthIslandTomtit.187.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.187,.wav,,,,
NorthIslandTomtit.188.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.188,.wav,,,,
NorthIslandTomtit.189.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.189,.wav,,,,
NorthIslandTomtit.190.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.190,.wav,,,,
NorthIslandTomtit.191.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.191,.wav,,,,
NorthIslandTomtit.192.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.192,.wav,,,,
NorthIslandTomtit.193.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.193,.wav,,,,
NorthIslandTomtit.194.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.194,.wav,,,,
NorthIslandTomtit.195.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.195,.wav,,,,
NorthIslandTomtit.196.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.196,.wav,,,,
NorthIslandTomtit.197.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.197,.wav,,,,
NorthIslandTomtit.198.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.198,.wav,,,,
NorthIslandTomtit.199.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.199,.wav,,,,
NorthIslandTomtit.200.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.200,.wav,,,,
NorthIslandTomtit.201.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.201,.wav,,,,
NorthIslandTomtit.202.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.202,.wav,,,,
NorthIslandTomtit.203.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.203,.wav,,,,
NorthIslandTomtit.204.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.204,.wav,,,,
NorthIslandTomtit.205.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.205,.wav,,,,
NorthIslandTomtit.206.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.206,.wav,,,,
NorthIslandTomtit.207.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.207,.wav,,,,
NorthIslandTomtit.208.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.208,.wav,,,,
NorthIslandTomtit.209.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.209,.wav,,,,
NorthIslandTomtit.210.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.210,.wav,,,,
NorthIslandTomtit.211.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.211,.wav,,,,
NorthIslandTomtit.212.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.212,.wav,,,,
NorthIslandTomtit.213.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.213,.wav,,,,
NorthIslandTomtit.214.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.214,.wav,,,,
NorthIslandTomtit.215.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.215,.wav,,,,
NorthIslandTomtit.216.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.216,.wav,,,,
NorthIslandTomtit.217.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.217,.wav,,,,
NorthIslandTomtit.218.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.218,.wav,,,,
NorthIslandTomtit.219.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.219,.wav,,,,
NorthIslandTomtit.220.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.220,.wav,,,,
NorthIslandTomtit.221.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.221,.wav,,,,
NorthIslandTomtit.222.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.222,.wav,,,,
NorthIslandTomtit.223.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.223,.wav,,,,
NorthIslandTomtit.224.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.224,.wav,,,,
NorthIslandTomtit.225.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.225,.wav,,,,
NorthIslandTomtit.226.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.226,.wav,,,,
NorthIslandTomtit.227.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.227,.wav,,,,
NorthIslandTomtit.228.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.228,.wav,,,,
NorthIslandTomtit.229.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.229,.wav,,,,
NorthIslandTomtit.230.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.230,.wav,,,,
NorthIslandTomtit.231.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.231,.wav,,,,
NorthIslandTomtit.232.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.232,.wav,,,,
NorthIslandTomtit.233.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.233,.wav,,,,
NorthIslandTomtit.234.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.234,.wav,,,,
NorthIslandTomtit.235.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.235,.wav,,,,
NorthIslandTomtit.236.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.236,.wav,,,,
NorthIslandTomtit.237.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.237,.wav,,,,
NorthIslandTomtit.238.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.238,.wav,,,,
NorthIslandTomtit.239.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.239,.wav,,,,
NorthIslandTomtit.240.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.240,.wav,,,,
NorthIslandTomtit.241.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.241,.wav,,,,
NorthIslandTomtit.242.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.242,.wav,,,,
NorthIslandTomtit.243.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.243,.wav,,,,
NorthIslandTomtit.244.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.244,.wav,,,,
NorthIslandTomtit.245.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.245,.wav,,,,
NorthIslandTomtit.246.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.246,.wav,,,,
NorthIslandTomtit.247.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.247,.wav,,,,
NorthIslandTomtit.248.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.248,.wav,,,,
NorthIslandTomtit.249.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.249,.wav,,,,
NorthIslandTomtit.250.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.250,.wav,,,,
NorthIslandTomtit.251.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.251,.wav,,,,
NorthIslandTomtit.252.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.252,.wav,,,,
NorthIslandTomtit.253.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.253,.wav,,,,
NorthIslandTomtit.254.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.254,.wav,,,,
NorthIslandTomtit.255.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.255,.wav,,,,
NorthIslandTomtit.256.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.256,.wav,,,,
NorthIslandTomtit.257.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.257,.wav,,,,
NorthIslandTomtit.258.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.258,.wav,,,,
NorthIslandTomtit.259.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.259,.wav,,,,
NorthIslandTomtit.260.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.260,.wav,,,,
NorthIslandTomtit.261.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.261,.wav,,,,
NorthIslandTomtit.262.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.262,.wav,,,,
NorthIslandTomtit.263.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.263,.wav,,,,
NorthIslandTomtit.264.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.264,.wav,,,,
NorthIslandTomtit.265.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.265,.wav,,,,
NorthIslandTomtit.266.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.266,.wav,,,,
NorthIslandTomtit.267.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.267,.wav,,,,
NorthIslandTomtit.268.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.268,.wav,,,,
NorthIslandTomtit.269.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.269,.wav,,,,
NorthIslandTomtit.270.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.270,.wav,,,,
NorthIslandTomtit.271.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.271,.wav,,,,
NorthIslandTomtit.272.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.272,.wav,,,,
NorthIslandTomtit.273.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.273,.wav,,,,
NorthIslandTomtit.274.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.274,.wav,,,,
NorthIslandTomtit.275.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.275,.wav,,,,
NorthIslandTomtit.276.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.276,.wav,,,,
NorthIslandTomtit.277.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.277,.wav,,,,
NorthIslandTomtit.278.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.278,.wav,,,,
NorthIslandTomtit.279.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.279,.wav,,,,
NorthIslandTomtit.280.wav,NorthIslandTomtit,23,,,NorthIslandTomtit.280,.wav,,,,
NorthIslandWeka.01.wav,NorthIslandWeka,24,,,NorthIslandWeka.01,.wav,,,,
NorthIslandWeka.02.wav,NorthIslandWeka,24,,,NorthIslandWeka.02,.wav,,,,
NorthIslandWeka.03.wav,NorthIslandWeka,24,,,NorthIslandWeka.03,.wav,,,,
NorthIslandWeka.04.wav,NorthIslandWeka,24,,,NorthIslandWeka.04,.wav,,,,
NorthIslandWeka.05.wav,NorthIslandWeka,24,,,NorthIslandWeka.05,.wav,,,,
NorthIslandWeka.06.wav,NorthIslandWeka,24,,,NorthIslandWeka.06,.wav,,,,
NorthIslandWeka.07.wav,NorthIslandWeka,24,,,NorthIslandWeka.07,.wav,,,,
NorthIslandWeka.08.wav,NorthIslandWeka,24,,,NorthIslandWeka.08,.wav,,,,
NorthIslandWeka.09.wav,NorthIslandWeka,24,,,NorthIslandWeka.09,.wav,,,,
NorthIslandWeka.10.wav,NorthIslandWeka,24,,,NorthIslandWeka.10,.wav,,,,
NorthIslandWeka.11.wav,NorthIslandWeka,24,,,NorthIslandWeka.11,.wav,,,,
NorthIslandWeka.12.wav,NorthIslandWeka,24,,,NorthIslandWeka.12,.wav,,,,
NorthIslandWeka.13.wav,NorthIslandWeka,24,,,NorthIslandWeka.13,.wav,,,,
NorthIslandWeka.14.wav,NorthIslandWeka,24,,,NorthIslandWeka.14,.wav,,,,
NorthIslandWeka.15.wav,NorthIslandWeka,24,,,NorthIslandWeka.15,.wav,,,,
NorthIslandWeka.16.wav,NorthIslandWeka,24,,,NorthIslandWeka.16,.wav,,,,
NorthIslandWeka.17.wav,NorthIslandWeka,24,,,NorthIslandWeka.17,.wav,,,,
NorthIslandWeka.18.wav,NorthIslandWeka,24,,,NorthIslandWeka.18,.wav,,,,
NorthIslandWeka.19.wav,NorthIslandWeka,24,,,NorthIslandWeka.19,.wav,,,,
NorthIslandWeka.20.wav,NorthIslandWeka,24,,,NorthIslandWeka.20,.wav,,,,
NorthIslandWeka.21.wav,NorthIslandWeka,24,,,NorthIslandWeka.21,.wav,,,,
NorthIslandWeka.22.wav,NorthIslandWeka,24,,,NorthIslandWeka.22,.wav,,,,
NorthIslandWeka.23.wav,NorthIslandWeka,24,,,NorthIslandWeka.23,.wav,,,,
NorthIslandWeka.24.wav,NorthIslandWeka,24,,,NorthIslandWeka.24,.wav,,,,
NorthIslandWeka.25.wav,NorthIslandWeka,24,,,NorthIslandWeka.25,.wav,,,,
NorthIslandWeka.26.wav,NorthIslandWeka,24,,,NorthIslandWeka.26,.wav,,,,
NorthIslandWeka.27.wav,NorthIslandWeka,24,,,NorthIslandWeka.27,.wav,,,,
NorthIslandWeka.28.wav,NorthIslandWeka,24,,,NorthIslandWeka.28,.wav,,,,
NorthIslandWeka.29.wav,NorthIslandWeka,24,,,NorthIslandWeka.29,.wav,,,,
NorthIslandWeka.30.wav,NorthIslandWeka,24,,,NorthIslandWeka.30,.wav,,,,
NorthIslandWeka.31.wav,NorthIslandWeka,24,,,NorthIslandWeka.31,.wav,,,,
NorthIslandWeka.32.wav,NorthIslandWeka,24,,,NorthIslandWeka.32,.wav,,,,
NorthIslandWeka.33.wav,NorthIslandWeka,24,,,NorthIslandWeka.33,.wav,,,,
NorthIslandWeka.34.wav,NorthIslandWeka,24,,,NorthIslandWeka.34,.wav,,,,
NorthIslandWeka.35.wav,NorthIslandWeka,24,,,NorthIslandWeka.35,.wav,,,,
NorthIslandWeka.36.wav,NorthIslandWeka,24,,,NorthIslandWeka.36,.wav,,,,
NorthIslandWeka.37.wav,NorthIslandWeka,24,,,NorthIslandWeka.37,.wav,,,,
NorthIslandWeka.38.wav,NorthIslandWeka,24,,,NorthIslandWeka.38,.wav,,,,
NorthIslandWeka.39.wav,NorthIslandWeka,24,,,NorthIslandWeka.39,.wav,,,,
NorthIslandWeka.40.wav,NorthIslandWeka,24,,,NorthIslandWeka.40,.wav,,,,
NorthIslandWeka.41.wav,NorthIslandWeka,24,,,NorthIslandWeka.41,.wav,,,,
NorthIslandWeka.42.wav,NorthIslandWeka,24,,,NorthIslandWeka.42,.wav,,,,
NorthIslandWeka.43.wav,NorthIslandWeka,24,,,NorthIslandWeka.43,.wav,,,,
NorthIslandWeka.44.wav,NorthIslandWeka,24,,,NorthIslandWeka.44,.wav,,,,
NorthIslandWeka.45.wav,NorthIslandWeka,24,,,NorthIslandWeka.45,.wav,,,,
NorthIslandWeka.46.wav,NorthIslandWeka,24,,,NorthIslandWeka.46,.wav,,,,
NorthIslandWeka.47.wav,NorthIslandWeka,24,,,NorthIslandWeka.47,.wav,,,,
NorthIslandWeka.48.wav,NorthIslandWeka,24,,,NorthIslandWeka.48,.wav,,,,
NorthIslandWeka.49.wav,NorthIslandWeka,24,,,NorthIslandWeka.49,.wav,,,,
NorthIslandWeka.50.wav,NorthIslandWeka,24,,,NorthIslandWeka.50,.wav,,,,
NorthIslandWeka.51.wav,NorthIslandWeka,24,,,NorthIslandWeka.51,.wav,,,,
NorthIslandWeka.52.wav,NorthIslandWeka,24,,,NorthIslandWeka.52,.wav,,,,
NorthIslandWeka.53.wav,NorthIslandWeka,24,,,NorthIslandWeka.53,.wav,,,,
NorthIslandWeka.54.wav,NorthIslandWeka,24,,,NorthIslandWeka.54,.wav,,,,
NorthIslandWeka.55.wav,NorthIslandWeka,24,,,NorthIslandWeka.55,.wav,,,,
NorthIslandWeka.56.wav,NorthIslandWeka,24,,,NorthIslandWeka.56,.wav,,,,
NorthIslandWeka.57.wav,NorthIslandWeka,24,,,NorthIslandWeka.57,.wav,,,,
NorthIslandWeka.58.wav,NorthIslandWeka,24,,,NorthIslandWeka.58,.wav,,,,
NorthIslandWeka.59.wav,NorthIslandWeka,24,,,NorthIslandWeka.59,.wav,,,,
NorthIslandWeka.60.wav,NorthIslandWeka,24,,,NorthIslandWeka.60,.wav,,,,
NorthIslandWeka.61.wav,NorthIslandWeka,24,,,NorthIslandWeka.61,.wav,,,,
NorthIslandWeka.62.wav,NorthIslandWeka,24,,,NorthIslandWeka.62,.wav,,,,
NorthIslandWeka.63.wav,NorthIslandWeka,24,,,NorthIslandWeka.63,.wav,,,,
NorthIslandWeka.64.wav,NorthIslandWeka,24,,,NorthIslandWeka.64,.wav,,,,
NorthIslandWeka.65.wav,NorthIslandWeka,24,,,NorthIslandWeka.65,.wav,,,,
NorthIslandWeka.66.wav,NorthIslandWeka,24,,,NorthIslandWeka.66,.wav,,,,
NorthIslandWeka.67.wav,NorthIslandWeka,24,,,NorthIslandWeka.67,.wav,,,,
NorthIslandWeka.68.wav,NorthIslandWeka,24,,,NorthIslandWeka.68,.wav,,,,
NorthIslandWeka.69.wav,NorthIslandWeka,24,,,NorthIslandWeka.69,.wav,,,,
NorthIslandWeka.70.wav,NorthIslandWeka,24,,,NorthIslandWeka.70,.wav,,,,
NorthIslandWeka.71.wav,NorthIslandWeka,24,,,NorthIslandWeka.71,.wav,,,,
NorthIslandWeka.72.wav,NorthIslandWeka,24,,,NorthIslandWeka.72,.wav,,,,
NorthIslandWeka.73.wav,NorthIslandWeka,24,,,NorthIslandWeka.73,.wav,,,,
NorthIslandWeka.74.wav,NorthIslandWeka,24,,,NorthIslandWeka.74,.wav,,,,
NorthIslandWeka.75.wav,NorthIslandWeka,24,,,NorthIslandWeka.75,.wav,,,,
NorthIslandWeka.76.wav,NorthIslandWeka,24,,,NorthIslandWeka.76,.wav,,,,
NorthIslandWeka.77.wav,NorthIslandWeka,24,,,NorthIslandWeka.77,.wav,,,,
NorthIslandWeka.78.wav,NorthIslandWeka,24,,,NorthIslandWeka.78,.wav,,,,
NorthIslandWeka.79.wav,NorthIslandWeka,24,,,NorthIslandWeka.79,.wav,,,,
NorthIslandWeka.80.wav,NorthIslandWeka,24,,,NorthIslandWeka.80,.wav,,,,
NorthIslandWeka.81.wav,NorthIslandWeka,24,,,NorthIslandWeka.81,.wav,,,,
NorthIslandWeka.82.wav,NorthIslandWeka,24,,,NorthIslandWeka.82,.wav,,,,
NorthIslandWeka.83.wav,NorthIslandWeka,24,,,NorthIslandWeka.83,.wav,,,,
NorthIslandWeka.84.wav,NorthIslandWeka,24,,,NorthIslandWeka.84,.wav,,,,
NorthIslandWeka.85.wav,NorthIslandWeka,24,,,NorthIslandWeka.85,.wav,,,,
NorthIslandWeka.86.wav,NorthIslandWeka,24,,,NorthIslandWeka.86,.wav,,,,
NorthIslandWeka.87.wav,NorthIslandWeka,24,,,NorthIslandWeka.87,.wav,,,,
NorthIslandWeka.88.wav,NorthIslandWeka,24,,,NorthIslandWeka.88,.wav,,,,
NorthIslandWeka.89.wav,NorthIslandWeka,24,,,NorthIslandWeka.89,.wav,,,,
NorthIslandWeka.90.wav,NorthIslandWeka,24,,,NorthIslandWeka.90,.wav,,,,
NorthIslandWeka.91.wav,NorthIslandWeka,24,,,NorthIslandWeka.91,.wav,,,,
NorthIslandWeka.92.wav,NorthIslandWeka,24,,,NorthIslandWeka.92,.wav,,,,
NorthIslandWeka.93.wav,NorthIslandWeka,24,,,NorthIslandWeka.93,.wav,,,,
NorthIslandWeka.94.wav,NorthIslandWeka,24,,,NorthIslandWeka.94,.wav,,,,
NorthIslandWeka.95.wav,NorthIslandWeka,24,,,NorthIslandWeka.95,.wav,,,,
NorthIslandWeka.96.wav,NorthIslandWeka,24,,,NorthIslandWeka.96,.wav,,,,
NorthIslandWeka.97.wav,NorthIslandWeka,24,,,NorthIslandWeka.97,.wav,,,,
NorthIslandWeka.98.wav,NorthIslandWeka,24,,,NorthIslandWeka.98,.wav,,,,
NorthIslandWeka.99.wav,NorthIslandWeka,24,,,NorthIslandWeka.99,.wav,,,,
NorthIslandWeka.100.wav,NorthIslandWeka,24,,,NorthIslandWeka.100,.wav,,,,
NorthIslandWeka.101.wav,NorthIslandWeka,24,,,NorthIslandWeka.101,.wav,,,,
NorthIslandWeka.102.wav,NorthIslandWeka,24,,,NorthIslandWeka.102,.wav,,,,
NorthIslandWeka.103.wav,NorthIslandWeka,24,,,NorthIslandWeka.103,.wav,,,,
NorthIslandWeka.104.wav,NorthIslandWeka,24,,,NorthIslandWeka.104,.wav,,,,
NorthIslandWeka.105.wav,NorthIslandWeka,24,,,NorthIslandWeka.105,.wav,,,,
NorthIslandWeka.106.wav,NorthIslandWeka,24,,,NorthIslandWeka.106,.wav,,,,
NorthIslandWeka.107.wav,NorthIslandWeka,24,,,NorthIslandWeka.107,.wav,,,,
NorthIslandWeka.108.wav,NorthIslandWeka,24,,,NorthIslandWeka.108,.wav,,,,
NorthIslandWeka.109.wav,NorthIslandWeka,24,,,NorthIslandWeka.109,.wav,,,,
NorthIslandWeka.110.wav,NorthIslandWeka,24,,,NorthIslandWeka.110,.wav,,,,
NorthIslandWeka.111.wav,NorthIslandWeka,24,,,NorthIslandWeka.111,.wav,,,,
NorthIslandWeka.112.wav,NorthIslandWeka,24,,,NorthIslandWeka.112,.wav,,,,
NorthIslandWeka.113.wav,NorthIslandWeka,24,,,NorthIslandWeka.113,.wav,,,,
NorthIslandWeka.114.wav,NorthIslandWeka,24,,,NorthIslandWeka.114,.wav,,,,
